ID_JUGADOR,NOMBRE,PARTIDOS_JUGADOS,MINUTOS_JUGADOS_PROMEDIO,PUNTOS_ANOTADOS_PROMEDIO,GOLES_PROMEDIO,TRIPLES_PROMEDIO,TIROS_LIBRES_ANOTADOS_PROMEDIO,REBOTES_OFENSIVOS_PROMEDIO,ASISTENCIAS_PROMEDIO,PELOTAS_RECUPERADAS_PROMEDIO,BLOQUEOS_PROMEDIO,PERDIDAS_PROMEDIO
ID_JUG_0849,James Singleton,59.0,12.8,3.4,1.3,0.2,0.7,1.1,0.5,0.3,0.4,0.5
ID_JUG_0850,Josh Powell,37.0,11.6,3.0,1.0,0.0,1.0,0.8,0.2,0.2,0.1,0.6
ID_JUG_0851,Hakim Warrick,68.0,10.6,4.1,1.5,0.0,1.1,0.6,0.4,0.2,0.3,0.8
ID_JUG_0852,Wayne Simien,43.0,9.6,3.4,1.3,0.0,0.7,0.9,0.2,0.3,0.0,0.6
ID_JUG_0853,Antoine Wright,39.0,9.5,1.8,0.7,0.0,0.3,0.2,0.3,0.1,0.1,0.5
ID_JUG_0854,Donell Taylor,51.0,9.1,2.7,1.0,0.1,0.6,0.3,0.9,0.6,0.1,0.7
ID_JUG_0855,C.J. Miles,23.0,8.8,3.4,1.2,0.2,0.8,0.8,0.7,0.3,0.1,0.4
ID_JUG_0856,Malcolm Brogdon,32.0,22.9,8.3,3.2,0.9,0.9,0.4,3.6,1.0,0.1,1.5
ID_JUG_0857,Kevin Burleson,39.0,8.7,1.8,0.6,0.3,0.4,0.1,1.2,0.7,0.1,0.6
ID_JUG_0858,Shavlik Randolph,57.0,8.5,2.3,0.8,0.0,0.8,1.0,0.3,0.3,0.2,0.4
ID_JUG_0859,Andrew Bynum,46.0,7.3,1.6,0.7,0.0,0.2,0.7,0.2,0.1,0.5,0.4
ID_JUG_0860,Lawrence Roberts,33.0,5.5,1.5,0.6,0.0,0.3,0.8,0.2,0.2,0.1,0.1
ID_JUG_0861,Emeka Okafor,73.0,35.6,15.1,6.1,0.0,2.9,3.8,0.9,0.8,1.7,1.7
ID_JUG_0862,Andre Iguodala,82.0,32.8,9.0,3.3,0.6,1.9,1.1,3.0,1.7,0.6,1.7
ID_JUG_0863,Dwight Howard,82.0,32.6,12.0,4.3,0.0,3.4,3.5,0.9,0.9,1.7,2.0
ID_JUG_0864,Josh Childress,80.0,29.7,10.1,3.8,0.2,2.4,2.4,1.9,0.9,0.4,1.3
ID_JUG_0865,Josh Smith,74.0,27.7,9.7,3.7,0.1,2.2,2.0,1.7,0.8,1.9,1.8
ID_JUG_0866,Chris Duhon,82.0,26.5,5.9,2.1,1.1,0.6,0.3,4.9,1.0,0.0,1.4
ID_JUG_0867,J.R. Smith,76.0,24.5,10.3,3.9,1.1,1.5,0.5,1.9,0.7,0.1,1.4
ID_JUG_0868,Quinton Ross,78.0,21.3,5.1,2.1,0.0,0.9,0.8,1.4,0.7,0.3,0.7
ID_JUG_0869,Jameer Nelson,79.0,20.4,8.7,3.6,0.6,0.9,0.7,3.0,1.0,0.0,1.5
ID_JUG_0870,Bobby Portis,62.0,17.8,7.0,3.0,0.3,0.8,2.0,0.8,0.4,0.3,0.9
ID_JUG_0871,Sebastian Telfair,68.0,19.6,6.8,2.5,0.3,1.5,0.1,3.3,0.5,0.1,1.8
ID_JUG_0872,Matt Freije,23.0,19.2,4.0,1.6,0.6,0.2,0.7,0.9,0.6,0.1,0.7
ID_JUG_0873,Matt Bonner,82.0,18.9,7.2,3.0,0.5,0.7,1.3,0.6,0.5,0.2,0.5
ID_JUG_0874,David Harrison,43.0,17.7,6.1,2.5,0.0,1.2,1.1,0.3,0.4,1.3,1.2
ID_JUG_0875,Trevor Ariza,80.0,17.3,5.9,2.2,0.0,1.5,1.1,1.1,0.9,0.2,0.9
ID_JUG_0876,Nick Collison,82.0,17.0,5.6,2.3,0.0,1.0,1.9,0.4,0.4,0.6,0.8
ID_JUG_0877,Tony Allen,77.0,16.4,6.4,2.4,0.2,1.5,1.1,0.8,1.0,0.3,1.0
ID_JUG_0878,Devin Harris,76.0,15.4,5.7,2.1,0.6,1.0,0.4,2.2,1.0,0.3,1.1
ID_JUG_0879,Jackson Vroman,46.0,15.3,4.6,1.8,0.0,1.0,1.4,0.9,0.5,0.4,1.4
ID_JUG_0880,Al Jefferson,71.0,14.8,6.7,2.7,0.0,1.2,1.7,0.3,0.3,0.8,0.9
ID_JUG_0881,Billy Thomas,25.0,14.2,3.7,1.4,0.7,0.3,0.3,0.7,0.6,0.0,0.4
ID_JUG_0882,Kirk Snyder,68.0,13.3,5.0,1.8,0.4,0.9,0.7,0.5,0.4,0.3,0.8
ID_JUG_0883,Royal Ivey,62.0,13.0,3.5,1.4,0.0,0.8,0.3,1.7,0.6,0.1,0.9
ID_JUG_0884,Kris Humphries,67.0,13.0,4.1,1.7,0.0,0.7,1.1,0.6,0.4,0.3,0.8
ID_JUG_0885,Delonte West,39.0,13.0,4.5,1.7,0.6,0.5,0.4,1.4,0.5,0.2,0.6
ID_JUG_0886,Andre Barrett,38.0,12.7,3.1,1.2,0.4,0.4,0.3,1.8,0.5,0.0,0.7
ID_JUG_0887,Lionel Chalmers,36.0,12.0,3.1,1.2,0.3,0.4,0.1,1.4,0.4,0.0,0.7
ID_JUG_0888,Jerian Grant,76.0,16.6,5.6,2.0,0.3,1.3,0.3,2.3,0.7,0.1,1.1
ID_JUG_0889,Donta Smith,38.0,11.4,3.3,1.2,0.2,0.9,0.5,1.0,0.6,0.1,0.7
ID_JUG_0890,James Thomas,11.0,10.6,2.4,1.1,0.0,0.2,1.5,0.4,0.4,0.4,0.6
ID_JUG_0891,Kevin Martin,45.0,10.1,2.9,1.0,0.1,0.8,0.6,0.5,0.4,0.1,0.5
ID_JUG_0892,LeBron James,79.0,39.5,20.9,7.9,0.8,4.4,1.3,5.9,1.6,0.7,3.5
ID_JUG_0893,Carmelo Anthony,82.0,36.5,21.0,7.6,0.8,5.0,2.2,2.8,1.2,0.5,3.0
ID_JUG_0894,Kirk Hinrich,76.0,35.6,12.0,4.2,1.9,1.8,0.6,6.8,1.3,0.3,2.7
ID_JUG_0895,Dwyane Wade,61.0,34.9,16.2,6.1,0.3,3.8,1.4,4.5,1.4,0.6,3.2
ID_JUG_0896,Chris Bosh,75.0,33.5,11.5,4.4,0.1,2.7,2.5,1.0,0.8,1.4,1.4
ID_JUG_0897,Jarvis Hayes,70.0,29.2,9.6,4.0,0.6,1.1,1.0,1.5,1.0,0.2,1.6
ID_JUG_0898,T.J. Ford,55.0,26.8,7.1,2.8,0.1,1.5,0.7,6.5,1.1,0.1,2.5
ID_JUG_0899,Keith Bogans,73.0,24.5,6.8,2.5,0.9,0.9,1.5,1.3,0.6,0.1,1.0
ID_JUG_0900,Udonis Haslem,75.0,23.9,7.3,2.7,0.0,1.9,2.5,0.7,0.4,0.3,1.0
ID_JUG_0901,Josh Howard,67.0,23.7,8.6,3.4,0.3,1.4,2.2,1.4,1.0,0.8,1.0
ID_JUG_0902,Chris Kaman,82.0,22.5,6.1,2.4,0.0,1.2,1.5,1.0,0.3,0.9,1.9
ID_JUG_0903,Tyus Jones,37.0,15.5,4.2,1.5,0.4,0.8,0.2,2.9,0.8,0.1,0.9
ID_JUG_0904,Matt Barnes,38.0,19.1,4.5,1.7,0.1,1.1,1.4,1.3,0.7,0.1,1.2
ID_JUG_0905,Ronald Dupree,47.0,19.0,6.2,2.4,0.1,1.4,1.2,1.2,0.7,0.4,1.1
ID_JUG_0906,Steve Blake,75.0,18.6,5.9,2.1,1.0,0.7,0.2,2.8,0.8,0.1,1.7
ID_JUG_0907,Marquis Daniels,56.0,18.6,8.5,3.6,0.2,1.1,1.2,2.1,0.9,0.2,0.8
ID_JUG_0908,Linton Johnson,41.0,17.9,4.2,1.8,0.2,0.5,1.4,0.7,0.9,0.8,0.9
ID_JUG_0909,Marcus Banks,81.0,17.1,5.9,2.2,0.3,1.2,0.4,2.2,1.1,0.2,1.5
ID_JUG_0910,Luke Ridnour,69.0,16.1,5.5,2.1,0.4,0.9,0.5,2.4,0.8,0.1,1.2
ID_JUG_0911,Willie Green,53.0,14.5,6.9,2.7,0.4,1.1,0.3,1.0,0.5,0.1,1.1
ID_JUG_0912,Chris McCullough,24.0,15.1,4.7,1.8,0.5,0.5,1.0,0.4,1.2,0.5,0.6
ID_JUG_0913,Mo Williams,57.0,13.5,5.0,2.0,0.2,0.8,0.4,1.3,0.5,0.0,0.9
ID_JUG_0914,David West,71.0,13.1,3.8,1.5,0.0,0.8,1.6,0.8,0.4,0.4,0.7
ID_JUG_0915,Brian Cook,35.0,12.6,4.4,1.9,0.0,0.6,0.9,0.6,0.5,0.5,0.5
ID_JUG_0916,Travis Hansen,41.0,12.4,3.0,1.1,0.2,0.5,0.7,0.5,0.2,0.2,0.4
ID_JUG_0917,Kyle Korver,74.0,11.9,4.5,1.6,1.1,0.3,0.4,0.5,0.3,0.1,0.6
ID_JUG_0918,Norman Powell,49.0,14.8,5.6,2.0,0.7,0.9,0.3,1.0,0.6,0.2,0.7
ID_JUG_0919,Brandon Hunter,36.0,11.3,3.5,1.5,0.0,0.5,1.4,0.5,0.4,0.0,0.6
ID_JUG_0920,Jason Kapono,41.0,10.4,3.5,1.3,0.5,0.5,0.5,0.3,0.3,0.1,0.5
ID_JUG_0921,Luke Walton,72.0,10.1,2.4,0.9,0.2,0.4,0.5,1.6,0.4,0.1,0.6
ID_JUG_0922,Reece Gaines,38.0,9.6,1.8,0.7,0.1,0.4,0.2,1.1,0.3,0.1,0.5
ID_JUG_0923,Richie Frahm,54.0,8.7,3.4,1.2,0.6,0.4,0.2,0.4,0.3,0.1,0.1
ID_JUG_0924,Matt Carroll,16.0,4.4,1.2,0.4,0.1,0.3,0.1,0.1,0.1,0.0,0.4
ID_JUG_0925,Caron Butler,78.0,36.6,15.4,5.5,0.4,4.0,1.7,2.7,1.8,0.4,2.5
ID_JUG_0926,Jonathon Simmons,55.0,14.8,6.0,2.2,0.3,1.3,0.3,1.1,0.4,0.1,1.0
ID_JUG_0927,Amar'e Stoudemire,82.0,31.3,13.5,4.8,0.0,3.9,3.0,1.0,0.8,1.1,2.3
ID_JUG_0928,Dajuan Wagner,47.0,29.5,13.4,4.7,1.2,2.7,0.4,2.8,0.8,0.1,1.8
ID_JUG_0929,Drew Gooden,70.0,26.8,12.5,5.1,0.2,2.2,2.3,1.2,0.8,0.5,2.1
ID_JUG_0930,Jay Williams,75.0,26.1,9.5,3.6,0.9,1.4,0.4,4.7,1.1,0.2,2.3
ID_JUG_0931,Carlos Rogers,81.0,25.3,10.0,4.1,0.0,1.8,2.5,1.3,0.7,0.6,1.3
ID_JUG_0932,Carlos Rogers,49.0,20.8,8.9,3.7,0.0,1.6,2.2,0.8,0.5,1.1,1.7
ID_JUG_0933,Junior Harrington,82.0,24.4,5.1,2.1,0.1,0.9,0.5,3.4,1.0,0.2,1.9
ID_JUG_0934,J.R. Bremer,64.0,23.5,8.3,2.7,1.6,1.3,0.3,2.6,0.6,0.1,0.9
ID_JUG_0935,Dorian Finney-Smith,33.0,22.8,5.2,1.9,0.9,0.6,0.7,1.0,0.6,0.3,0.7
ID_JUG_0936,Rashad Vaughn,70.0,14.3,3.1,1.2,0.6,0.2,0.2,0.6,0.4,0.2,0.4
ID_JUG_0937,Vincent Yarbrough,59.0,23.4,6.9,2.8,0.4,0.8,0.6,2.2,1.0,0.6,1.4
ID_JUG_0938,Rasual Butler,72.0,21.0,7.5,2.9,0.7,1.1,0.4,1.3,0.3,0.6,1.1
ID_JUG_0939,Reggie Evans,67.0,20.4,3.2,1.0,0.0,1.2,2.5,0.5,0.6,0.2,0.8
ID_JUG_0940,Smush Parker,66.0,16.7,6.2,2.1,0.6,1.5,0.4,2.5,0.7,0.2,2.0
ID_JUG_0941,Mike Batiste,75.0,16.6,6.4,2.6,0.2,0.9,1.1,0.7,0.6,0.2,0.9
ID_JUG_0942,Mike Dunleavy,82.0,15.9,5.7,2.0,0.6,1.0,0.8,1.3,0.7,0.2,1.1
ID_JUG_0943,Jarell Martin,27.0,14.1,5.7,2.0,0.0,1.7,1.4,0.6,0.3,0.3,0.7
ID_JUG_0944,Casey Jacobsen,72.0,15.9,5.1,1.7,0.7,1.0,0.4,1.0,0.5,0.1,0.8
ID_JUG_0945,Juan Dixon,42.0,15.4,6.4,2.5,0.6,0.9,0.3,1.0,0.6,0.1,1.0
ID_JUG_0946,Melvin Ely,52.0,15.4,4.5,1.8,0.0,1.0,1.2,0.3,0.2,0.6,1.0
ID_JUG_0947,Mike Wilks,46.0,15.0,3.2,1.1,0.2,0.8,0.4,2.0,0.6,0.1,0.6
ID_JUG_0948,Sean Lampley,35.0,13.9,4.8,1.6,0.0,1.6,0.7,0.9,0.2,0.1,0.7
ID_JUG_0949,Chris Jefferies,51.0,13.1,3.9,1.5,0.4,0.6,0.3,0.4,0.4,0.3,0.9
ID_JUG_0950,Lonny Baxter,55.0,12.4,4.8,1.7,0.0,1.3,1.2,0.3,0.2,0.4,0.8
ID_JUG_0951,Juaquin Hawkins,58.0,11.8,2.3,1.0,0.2,0.2,0.3,0.8,0.5,0.1,0.5
ID_JUG_0952,Richaun Holmes,51.0,13.8,5.6,2.2,0.2,1.0,1.2,0.6,0.4,0.8,0.6
ID_JUG_0953,Kareem Rush,76.0,11.5,3.0,1.3,0.3,0.2,0.3,0.9,0.1,0.1,0.8
ID_JUG_0954,Marcus Haislip,39.0,11.3,4.1,1.7,0.1,0.7,0.5,0.2,0.2,0.5,0.5
ID_JUG_0955,Chris Wilcox,46.0,10.4,3.7,1.6,0.0,0.5,0.7,0.5,0.1,0.3,0.6
ID_JUG_0956,Dan Dickau,50.0,10.3,3.7,1.4,0.4,0.4,0.2,1.7,0.3,0.0,1.1
ID_JUG_0957,Tayshaun Prince,42.0,10.4,3.3,1.3,0.5,0.3,0.1,0.6,0.2,0.3,0.5
ID_JUG_0958,Ryan Humphrey,48.0,9.3,1.9,0.7,0.0,0.5,0.7,0.2,0.2,0.4,0.5
ID_JUG_0959,John Salmons,64.0,7.9,2.1,0.8,0.2,0.4,0.3,0.7,0.3,0.1,0.5
ID_JUG_0960,Tamar Slay,36.0,7.6,2.6,1.1,0.2,0.2,0.2,0.4,0.4,0.1,0.6
ID_JUG_0961,Qyntel Woods,53.0,6.3,2.4,1.1,0.1,0.1,0.3,0.2,0.3,0.0,0.4
ID_JUG_0962,Cameron Payne,57.0,12.2,5.0,2.0,0.6,0.3,0.2,1.9,0.6,0.1,0.8
ID_JUG_0963,Adam Harrington,19.0,5.8,1.6,0.6,0.3,0.2,0.1,0.6,0.1,0.1,0.1
ID_JUG_0964,Shane Battier,78.0,39.7,14.4,5.3,1.3,2.5,2.3,2.8,1.6,1.0,2.0
ID_JUG_0965,Jason Richardson,80.0,32.9,14.4,5.8,1.0,1.8,1.6,3.0,1.3,0.4,2.0
ID_JUG_0966,Jamaal Tinsley,80.0,30.5,9.4,3.6,0.5,1.6,1.0,8.1,1.7,0.5,3.4
ID_JUG_0967,Sonny Parker,77.0,29.4,9.2,3.5,0.8,1.4,0.4,4.3,1.2,0.1,2.0
ID_JUG_0968,Trenton Hassell,78.0,28.7,8.7,3.4,0.8,1.1,0.8,2.2,0.7,0.6,1.3
ID_JUG_0969,Justin Anderson,55.0,11.8,3.8,1.3,0.4,0.8,0.3,0.5,0.3,0.5,0.4
ID_JUG_0970,Eddie Griffin,73.0,26.0,8.8,3.3,1.2,0.9,1.6,0.7,0.2,1.8,0.6
ID_JUG_0971,Joe Johnson,77.0,24.9,7.5,3.3,0.5,0.5,1.0,2.3,0.8,0.3,0.9
ID_JUG_0972,Gilbert Arenas,47.0,24.6,10.9,3.7,0.8,2.6,0.9,3.7,1.5,0.2,2.1
ID_JUG_0973,Richard Jefferson,79.0,24.3,9.4,3.4,0.2,2.4,1.1,1.8,0.8,0.6,1.4
ID_JUG_0974,Speedy Claxton,67.0,22.8,7.2,2.7,0.1,1.7,0.7,3.0,1.4,0.1,1.4
ID_JUG_0975,Jarron Collins,70.0,20.6,6.4,2.3,0.0,1.9,2.0,0.8,0.4,0.3,0.8
ID_JUG_0976,Brendan Haywood,62.0,20.4,5.1,1.8,0.0,1.6,2.3,0.5,0.3,1.5,0.8
ID_JUG_0977,Tyson Chandler,71.0,19.6,6.1,2.1,0.0,1.9,1.6,0.8,0.4,1.3,1.4
ID_JUG_0978,Jason Collins,77.0,18.3,4.5,1.5,0.0,1.5,1.7,1.1,0.4,0.6,0.9
ID_JUG_0979,Troy Murphy,82.0,17.7,5.9,2.2,0.0,1.5,1.2,0.9,0.4,0.3,1.0
ID_JUG_0980,Terence Morris,68.0,16.3,3.8,1.6,0.2,0.3,1.1,0.9,0.3,0.4,0.7
ID_JUG_0981,Eddy Curry,72.0,16.0,6.7,2.6,0.0,1.5,1.5,0.3,0.2,0.7,1.0
ID_JUG_0982,Kenny Satterfield,36.0,15.6,5.3,2.0,0.2,1.0,0.5,3.0,0.9,0.0,1.5
ID_JUG_0983,Earl Watson,64.0,15.1,3.6,1.5,0.3,0.4,0.5,2.0,0.9,0.1,0.8
ID_JUG_0984,Kwame Brown,57.0,14.3,4.5,1.6,0.0,1.2,1.1,0.8,0.3,0.5,0.8
ID_JUG_0985,Will Solomon,62.0,14.1,5.2,1.8,0.7,0.8,0.2,1.5,0.6,0.1,1.0
ID_JUG_0986,Lamar Patterson,35.0,11.3,2.4,0.8,0.3,0.5,0.1,1.1,0.3,0.1,0.7
ID_JUG_0987,Etan Thomas,47.0,13.1,4.3,1.7,0.0,0.9,1.2,0.1,0.4,0.7,0.6
ID_JUG_0988,Tierre Brown,40.0,10.1,3.1,1.2,0.1,0.5,0.3,1.8,0.5,0.1,1.0
ID_JUG_0989,Steven Hunter,53.0,9.7,3.6,1.3,0.0,1.0,0.8,0.1,0.1,0.8,0.3
ID_JUG_0990,Loren Woods,60.0,8.6,1.8,0.6,0.0,0.7,0.8,0.4,0.3,0.6,0.6
ID_JUG_0991,Alton Ford,53.0,8.5,3.1,1.2,0.0,0.8,0.6,0.1,0.1,0.1,0.6
ID_JUG_0992,Gerald Wallace,54.0,8.0,3.2,1.4,0.0,0.4,0.9,0.5,0.3,0.1,0.4
ID_JUG_0993,Joe Crispin,21.0,7.4,3.8,1.2,0.7,0.6,0.1,1.2,0.2,0.0,0.5
ID_JUG_0994,Zach Randolph,41.0,5.8,2.8,1.2,0.0,0.4,0.8,0.3,0.2,0.1,0.4
ID_JUG_0995,Brandon Armstrong,35.0,5.6,1.8,0.8,0.1,0.1,0.3,0.2,0.2,0.0,0.2
ID_JUG_0996,Willie Reed,39.0,10.9,4.7,1.9,0.0,0.8,1.3,0.3,0.1,0.8,0.4
ID_JUG_0997,Kenyon Martin,68.0,33.4,12.0,5.1,0.0,1.8,2.0,1.9,1.1,1.7,2.0
ID_JUG_0998,Marc Jackson,48.0,29.4,13.2,4.9,0.1,3.2,2.5,1.2,0.7,0.6,1.9
ID_JUG_0999,Mike Miller,82.0,29.1,11.9,4.5,1.8,1.1,0.8,1.7,0.6,0.2,1.2
ID_JUG_1000,Darius Miles,81.0,26.3,9.4,3.9,0.0,1.5,1.6,1.2,0.6,1.5,1.8
ID_JUG_1001,Morris Peterson,80.0,22.6,9.3,3.6,0.8,1.3,1.4,1.3,0.8,0.3,1.0
ID_JUG_1002,Chris Porter,51.0,22.5,8.6,3.4,0.0,1.8,1.7,1.2,0.9,0.1,1.2
ID_JUG_1003,Marcus Fizer,72.0,21.9,9.5,3.9,0.1,1.6,1.1,1.1,0.4,0.3,1.7
ID_JUG_1004,Stephen Jackson,77.0,21.6,8.2,3.2,0.7,1.3,0.5,1.8,1.1,0.2,1.7
ID_JUG_1005,Courtney Alexander,65.0,21.3,9.5,3.7,0.3,1.9,0.6,1.0,0.7,0.1,1.1
ID_JUG_1006,Chris Mihm,59.0,19.8,7.6,2.9,0.0,1.7,1.8,0.3,0.3,0.9,1.4
ID_JUG_1007,Kelly Oubre,63.0,10.7,3.7,1.4,0.4,0.5,0.4,0.2,0.3,0.1,0.5
ID_JUG_1008,Desmond Mason,78.0,19.5,5.9,2.4,0.2,0.9,0.9,0.8,0.5,0.3,0.7
ID_JUG_1009,Khalid El-Amin,50.0,18.7,6.3,2.3,0.6,1.1,0.4,2.9,1.0,0.0,1.1
ID_JUG_1010,Quentin Richardson,76.0,17.9,8.1,3.1,0.7,1.3,1.4,0.8,0.6,0.1,0.8
ID_JUG_1011,Mark Blount,64.0,17.2,3.9,1.6,0.0,0.7,1.5,0.5,0.6,1.2,1.0
ID_JUG_1012,Jamal Crawford,61.0,17.2,4.6,1.8,0.7,0.4,0.1,2.3,0.7,0.2,1.4
ID_JUG_1013,DerMarr Johnson,78.0,16.8,5.1,1.9,0.5,0.8,0.7,0.8,0.6,0.4,1.2
ID_JUG_1014,Stromile Swift,80.0,16.4,4.9,1.9,0.0,1.1,1.4,0.4,0.8,1.0,0.8
ID_JUG_1015,Keyon Dooling,76.0,16.3,5.9,1.9,0.4,1.6,0.1,2.3,0.5,0.1,1.2
ID_JUG_1016,Mateen Cleaves,78.0,16.3,5.4,2.1,0.1,1.2,0.3,2.7,0.6,0.0,1.8
ID_JUG_1017,Mike Penberthy,53.0,16.1,5.0,1.7,1.0,0.5,0.2,1.3,0.4,0.0,0.6
ID_JUG_1018,Lee Nailon,42.0,11.2,3.9,1.6,0.0,0.8,0.7,0.6,0.2,0.1,0.6
ID_JUG_1019,Eddie House,50.0,11.0,5.0,2.1,0.4,0.5,0.1,1.0,0.3,0.0,0.7
ID_JUG_1020,Paul McPherson,55.0,10.8,4.8,2.0,0.0,0.8,0.7,0.7,0.5,0.1,0.8
ID_JUG_1021,Daniel Santiago,54.0,10.8,3.1,1.2,0.0,0.8,0.6,0.2,0.3,0.4,0.9
ID_JUG_1022,Isaiah Whitehead,25.0,22.6,6.7,2.6,0.5,0.9,0.2,3.0,0.7,0.5,2.2
ID_JUG_1023,Darrun Hilliard,38.0,10.1,4.0,1.4,0.5,0.8,0.1,0.7,0.2,0.0,0.5
ID_JUG_1024,Mark Madsen,70.0,9.2,2.0,0.8,0.0,0.4,1.1,0.3,0.1,0.1,0.4
ID_JUG_1025,DeShawn Stevenson,40.0,7.3,2.2,0.8,0.0,0.7,0.2,0.5,0.3,0.1,0.7
ID_JUG_1026,Elton Brand,81.0,37.0,20.1,7.8,0.0,4.5,4.3,1.9,0.8,1.6,2.8
ID_JUG_1027,Lamar Odom,76.0,36.4,16.6,5.9,0.8,4.0,2.1,4.2,1.2,1.3,3.4
ID_JUG_1028,Steve Francis,77.0,36.1,18.0,6.5,1.4,3.7,2.0,6.6,1.5,0.4,4.0
ID_JUG_1029,Metta World Peace,72.0,31.1,12.0,4.3,0.8,2.6,0.9,2.8,1.6,0.5,2.3
ID_JUG_1030,Walt Szczerbiak,73.0,29.7,11.6,4.7,0.4,1.8,1.2,2.8,0.8,0.3,1.1
ID_JUG_1031,Adrian Griffin,72.0,26.8,6.7,2.4,0.2,1.7,1.8,2.5,1.6,0.2,1.3
ID_JUG_1032,Andre Miller,82.0,25.5,11.1,4.1,0.1,2.8,1.0,5.8,1.0,0.2,2.0
ID_JUG_1033,James Posey,81.0,25.3,8.2,2.8,1.0,1.5,1.0,1.8,1.2,0.4,1.2
ID_JUG_1034,Kenny Thomas,72.0,25.0,8.3,2.9,0.4,1.9,2.0,1.6,0.8,0.3,1.6
ID_JUG_1035,Shawn Marion,51.0,24.7,10.2,4.4,0.1,1.4,2.1,1.4,0.8,1.0,1.0
ID_JUG_1036,Vonteego Cummings,75.0,23.9,9.4,3.5,0.7,1.7,0.8,3.3,1.2,0.2,1.8
ID_JUG_1037,Anthony Carter,79.0,23.5,6.3,2.5,0.0,1.2,0.6,4.8,1.2,0.1,2.2
ID_JUG_1038,Jason Terry,81.0,23.3,8.1,3.1,0.6,1.4,0.3,4.3,1.1,0.1,1.9
ID_JUG_1039,Chucky Atkins,82.0,19.8,9.5,3.8,0.7,1.2,0.2,3.7,0.6,0.0,1.7
ID_JUG_1040,Richard Hamilton,71.0,19.3,9.0,3.6,0.4,1.5,0.5,1.5,0.4,0.1,1.2
ID_JUG_1041,Greg Buckner,48.0,19.2,5.7,2.3,0.2,0.9,1.2,1.1,0.8,0.4,0.8
ID_JUG_1042,Langston Galloway,45.0,32.4,11.8,4.5,1.4,1.4,0.8,3.3,1.2,0.3,1.4
ID_JUG_1043,Baron Davis,82.0,18.6,5.9,2.2,0.3,1.2,0.6,3.8,1.2,0.2,1.7
ID_JUG_1044,Corey Maggette,77.0,17.8,8.4,2.9,0.0,2.5,1.6,0.8,0.3,0.3,1.8
ID_JUG_1045,Eddie Robinson,67.0,16.6,7.0,3.2,0.0,0.7,0.8,0.5,0.7,0.4,0.6
ID_JUG_1046,Michael Ruffin,71.0,13.7,2.2,0.8,0.0,0.6,1.6,0.6,0.4,0.4,0.8
ID_JUG_1047,Chris Herren,45.0,13.3,3.1,1.0,0.5,0.6,0.3,2.5,0.3,0.0,0.9
ID_JUG_1048,Quincy Lewis,74.0,12.1,3.8,1.5,0.3,0.5,0.6,0.5,0.3,0.2,0.6
ID_JUG_1049,Ryan Bowen,52.0,11.3,2.5,0.9,0.0,0.7,1.4,0.4,0.8,0.3,0.3
ID_JUG_1050,Cal Bowdler,46.0,9.2,2.7,1.1,0.0,0.5,0.5,0.3,0.3,0.2,0.5
ID_JUG_1051,Scott Padgett,47.0,9.2,2.6,0.9,0.3,0.4,0.5,0.5,0.3,0.2,0.5
ID_JUG_1052,Nerlens Noel,75.0,30.8,9.9,4.0,0.0,1.9,2.5,1.7,1.8,1.9,1.9
ID_JUG_1053,Roy Rogers,40.0,8.9,2.2,0.9,0.0,0.5,0.8,0.2,0.1,0.9,0.3
ID_JUG_1054,William Avery,59.0,8.2,2.6,0.9,0.3,0.4,0.1,1.5,0.2,0.0,0.7
ID_JUG_1055,Milt Palacio,53.0,7.4,2.0,0.8,0.0,0.4,0.3,0.9,0.4,0.0,0.8
ID_JUG_1056,Devean George,49.0,7.0,3.2,1.1,0.3,0.6,0.6,0.2,0.2,0.1,0.4
ID_JUG_1057,Lari Ketner,22.0,6.0,1.5,0.6,0.0,0.4,0.5,0.0,0.2,0.1,0.5
ID_JUG_1058,Jason Williams,50.0,36.1,12.8,4.6,2.0,1.6,0.3,6.0,1.9,0.0,2.9
ID_JUG_1059,Vince Carter,50.0,35.2,18.3,6.9,0.4,4.1,1.9,3.0,1.1,1.5,2.2
ID_JUG_1060,Mike Bibby,50.0,35.2,13.2,5.2,0.3,2.5,0.6,6.5,1.6,0.1,2.9
ID_JUG_1061,Paul Pierce,48.0,34.0,16.5,5.9,1.8,2.9,2.4,2.4,1.7,1.0,2.4
ID_JUG_1062,Elfrid Payton,82.0,30.4,8.9,3.7,0.1,1.4,1.3,6.5,1.7,0.2,2.5
ID_JUG_1063,Michael Dickerson,50.0,31.2,10.9,4.3,1.4,0.9,0.5,1.9,0.5,0.2,1.3
ID_JUG_1064,Jamie Feick,28.0,30.4,6.3,2.4,0.0,1.5,4.0,0.9,0.9,0.6,1.2
ID_JUG_1065,Jamie Feick,41.0,15.2,3.7,1.4,0.1,0.8,2.0,0.6,0.4,0.3,0.8
ID_JUG_1066,Cuttino Mobley,49.0,29.7,9.9,3.5,1.1,1.8,0.4,2.5,0.9,0.5,1.6
ID_JUG_1067,Tyrone Nesby,50.0,25.8,10.1,3.6,0.7,2.1,1.1,1.6,1.5,0.4,1.1
ID_JUG_1068,Antawn Jamison,47.0,22.5,9.6,3.8,0.1,1.9,2.8,0.7,0.8,0.3,1.4
ID_JUG_1069,Matt Harpring,50.0,22.3,8.2,3.0,0.2,2.0,1.8,0.9,0.6,0.1,1.5
